,address,date,price
421, 월곡동,2013,25.11111111111111
422, 월곡동,2013,24.126984126984127
423, 월곡동,2013,25.0
424, 월곡동,2013,18.133333333333333
425, 월곡동,2013,18.15126050420168
426, 월곡동,2013,11.764705882352942
427, 월곡동,2013,12.084592145015106
428, 월곡동,2013,33.333333333333336
429, 월곡동,2013,33.333333333333336
430, 월곡동,2013,22.027027027027028
431, 월곡동,2013,22.033195020746888
432, 월곡동,2013,22.16216216216216
433, 청룡동,2013,11.208029197080291
434,팽성읍 남산리,2013,28.875379939209726
435,팽성읍 추팔리,2013,6.001045478306325
436,팽성읍 노와리,2013,10.217113665389528
437,팽성읍 노와리,2013,6.91323885240235
438,팽성읍 근내리,2013,30.952380952380953
439,팽성읍 근내리,2013,30.256410256410255
440,팽성읍 근내리,2013,30.232558139534884
441,팽성읍 근내리,2013,19.040902679830747
442,팽성읍 근내리,2013,36.29032258064516
443,팽성읍 근내리,2013,18.99497487437186
444,팽성읍 근내리,2013,19.45945945945946
445,팽성읍 석봉리,2013,16.778523489932887
446,팽성읍 석봉리,2013,23.741007194244606
447,팽성읍 원정리,2013,9.107142857142858
448,팽성읍 함정리,2013,18.181818181818183
449,팽성읍 노양리,2013,17.295566502463053
450,팽성읍 노양리,2013,8.863636363636363
451,팽성읍 노양리,2013,8.476190476190476
452,팽성읍 노양리,2013,17.205882352941178
453,팽성읍 두정리,2013,15.1183970856102
454,팽성읍 석근리,2013,4.5
455,팽성읍 석근리,2013,4.623529411764705
456,팽성읍 대사리,2013,6.256800870511426
457,팽성읍 대사리,2013,8.742440041710115
458,팽성읍 대사리,2013,34.383954154727796
459,팽성읍 동창리,2013,13.556016597510373
460,팽성읍 동창리,2013,13.491803278688524
461,안중읍 안중리,2013,25.3
462,안중읍 안중리,2013,25.307692307692307
463,안중읍 안중리,2013,51.351351351351354
464,안중읍 안중리,2013,73.33333333333333
465,안중읍 안중리,2013,79.49044585987261
466,안중읍 안중리,2013,116.66666666666667
467,안중읍 금곡리,2013,34.01360544217687
468,안중읍 대반리,2013,4.929133858267717
469,안중읍 대반리,2013,4.881656804733728
470,안중읍 대반리,2013,4.912110726643599
471,안중읍 덕우리,2013,7.553763440860215
472,안중읍 성해리,2013,21.116138763197586
473,안중읍 송담리,2013,21.17545375972342
474,안중읍 송담리,2013,62.22093023255814
475,안중읍 송담리,2013,63.63636363636363
476,안중읍 송담리,2013,63.0
477,안중읍 송담리,2013,62.46060606060606
478,안중읍 송담리,2013,62.36363636363637
479,안중읍 송담리,2013,61.74
480,안중읍 송담리,2013,63.0
481,안중읍 송담리,2013,70.4375
482,안중읍 송담리,2013,65.625
483,안중읍 송담리,2013,61.74
484,안중읍 송담리,2013,62.36363636363637
485,안중읍 송담리,2013,63.63636363636363
486,안중읍 송담리,2013,62.36363636363637
487,안중읍 현화리,2013,46.57534246575342
488,안중읍 현화리,2013,46.45
489,안중읍 현화리,2013,46.45
490,안중읍 현화리,2013,47.207317073170735
491,안중읍 현화리,2013,48.375
492,안중읍 현화리,2013,46.90909090909091
493,안중읍 현화리,2013,46.92121212121212
494,안중읍 현화리,2013,46.81395348837209
495,안중읍 현화리,2013,46.46
496,안중읍 현화리,2013,47.00892857142857
497,안중읍 현화리,2013,46.698412698412696
498,안중읍 현화리,2013,46.17801047120419
499,안중읍 현화리,2013,44.22857142857143
500,안중읍 현화리,2013,117.3913043478261
501,포승읍 도곡리,2013,10.0
502,포승읍 도곡리,2013,10.290556900726392
503,포승읍 원정리,2013,17.424242424242426
504,포승읍 원정리,2013,15.3
505,포승읍 원정리,2013,54.54545454545455
506,포승읍 원정리,2013,56.81818181818182
507,포승읍 원정리,2013,49.09090909090909
508,포승읍 원정리,2013,51.383399209486164
509,포승읍 원정리,2013,48.80239520958084
510,포승읍 원정리,2013,65.4320987654321
511,포승읍 원정리,2013,3.9984006397441023
512,포승읍 원정리,2013,9.3922942206655
513,포승읍 만호리,2013,126.12837837837837
514,포승읍 만호리,2013,130.50359066427288
515,포승읍 신영리,2013,10.396969696969697
516,포승읍 신영리,2013,13.906976744186046
517,포승읍 신영리,2013,13.907894736842104
518,포승읍 신영리,2013,11.126436781609195
519,포승읍 신영리,2013,7.2
520,포승읍 신영리,2013,34.11214953271028
521,포승읍 신영리,2013,9.836065573770492
522,포승읍 석정리,2013,6.814159292035399
523,진위면 마산리,2013,20.0
524,진위면 가곡리,2013,46.73076923076923
525,진위면 가곡리,2013,19.007575757575758
526,진위면 가곡리,2013,24.00384061449832
527,진위면 가곡리,2013,40.26578073089701
528,진위면 가곡리,2013,40.28146853146853
529,진위면 가곡리,2013,32.608695652173914
530,진위면 견산리,2013,45.13274336283186
531,서탄면 금암리,2013,5.141791044776119
532,서탄면 금암리,2013,15.105740181268882
533,서탄면 수월암리,2013,17.16417910447761
534,서탄면 수월암리,2013,14.285714285714286
535,서탄면 수월암리,2013,10.589171974522293
536,서탄면 수월암리,2013,30.0
537,고덕면 당현리,2013,21.166538756715273
538,고덕면 당현리,2013,35.61643835616438
539,고덕면 당현리,2013,21.804511278195488
540,고덕면 당현리,2013,6.896551724137931
541,고덕면 당현리,2013,60.60606060606061
542,고덕면 두릉리,2013,17.793594306049823
543,고덕면 두릉리,2013,7.794117647058823
544,고덕면 두릉리,2013,5.1923076923076925
545,고덕면 문곡리,2013,9.950248756218905
546,고덕면 문곡리,2013,8.80281690140845
547,고덕면 문곡리,2013,17.92493901294802
548,고덕면 문곡리,2013,17.924909747292418
549,고덕면 동청리,2013,38.541666666666664
550,고덕면 동청리,2013,30.256410256410255
551,고덕면 동청리,2013,28.0
552,고덕면 동고리,2013,5.14199509711484
553,고덕면 방축리,2013,19.65811965811966
554,고덕면 방축리,2013,22.857142857142858
555,고덕면 방축리,2013,55.72192513368984
556,고덕면 방축리,2013,45.51020408163265
557,고덕면 방축리,2013,19.11764705882353
558,고덕면 좌교리,2013,6.9570837642192345
559,오성면 숙성리,2013,45.351351351351354
560,오성면 숙성리,2013,45.34020618556701
561,오성면 숙성리,2013,45.3421052631579
562,오성면 숙성리,2013,23.10810810810811
563,오성면 숙성리,2013,34.72759226713533
564,오성면 숙성리,2013,35.0
565,오성면 길음리,2013,6.411483253588517
566,오성면 길음리,2013,6.514830508474576
567,현덕면 도대리,2013,8.474576271186441
568,현덕면 운정리,2013,15.816275586620069
569,현덕면 운정리,2013,15.817490494296578
570,현덕면 화양리,2013,18.128654970760234
571,현덕면 화양리,2013,19.323394495412845
572,현덕면 황산리,2013,10.586743044189852
573,현덕면 황산리,2013,13.666666666666666
574,현덕면 황산리,2013,9.290969899665551
575,현덕면 황산리,2013,12.568720379146919
576,현덕면 황산리,2013,10.292682926829269
577,현덕면 황산리,2013,10.192537313432835
578,현덕면 황산리,2013,5.666666666666667
579,현덕면 황산리,2013,4.833333333333333
580,현덕면 황산리,2013,11.609165130366078
581,현덕면 황산리,2013,9.297619047619047
582,현덕면 황산리,2013,9.277511961722489
583,현덕면 황산리,2013,10.574181117533719
584,현덕면 황산리,2013,8.43010752688172
585,현덕면 황산리,2013,9.336666666666666
586,현덕면 황산리,2013,6.666666666666667
587,현덕면 황산리,2013,7.447368421052632
588,현덕면 황산리,2013,8.420731707317072
589,현덕면 황산리,2013,9.277777777777779
590,현덕면 황산리,2013,9.265709156193896
591,현덕면 황산리,2013,11.090909090909092
592,현덕면 황산리,2013,5.768253968253968
593,현덕면 황산리,2013,6.598984771573604
594,현덕면 황산리,2013,8.420265780730897
595,현덕면 황산리,2013,3.9036144578313254
596,현덕면 황산리,2013,12.771739130434783
597,현덕면 황산리,2013,2.090909090909091
598,현덕면 대안리,2013,5.242966751918159
599,현덕면 대안리,2013,3.497453310696095
600,현덕면 대안리,2013,4.538690476190476
601,현덕면 장수리,2013,10.06711409395973
602,현덕면 방축리,2013,14.705882352941176
603, 서정동,2013,82.5
604, 도일동,2013,16.69009135628953
605, 도일동,2013,15.151515151515152
606, 도일동,2013,22.692889561270803
607, 도일동,2013,30.692432167990066
608, 가재동,2013,16.802197802197803
609, 가재동,2013,28.754010695187166
610, 가재동,2013,26.903553299492387
611, 장안동,2013,63.745019920318725
612, 장안동,2013,7.2727272727272725
613, 장안동,2013,107.5
614, 장안동,2013,107.0
615, 장안동,2013,107.0
616, 장안동,2013,116.0
617, 장안동,2013,113.0
618, 장안동,2013,113.0
619, 장안동,2013,113.0
620, 장안동,2013,113.0
621, 장안동,2013,113.0
622, 장안동,2013,107.0
623, 장안동,2013,116.0
624, 장안동,2013,116.0
625, 장안동,2013,113.0
626, 장안동,2013,113.0
627, 장안동,2013,113.0
628, 장안동,2013,113.0
629, 장안동,2013,116.0
630, 장안동,2013,116.0
631, 장안동,2013,113.0
632, 장안동,2013,113.0
633, 장안동,2013,113.0
634, 장안동,2013,107.0
635, 장안동,2013,113.0
636, 장안동,2013,107.0
637, 장안동,2013,113.0
638, 장안동,2013,113.0
639, 장안동,2013,107.0
640, 장안동,2013,113.0
641, 장안동,2013,113.0
642, 장안동,2013,113.0
643, 장안동,2013,107.0
644, 장안동,2013,113.0
645, 장안동,2013,113.0
646, 장안동,2013,107.5
647, 장안동,2013,116.0
648, 장안동,2013,113.0
649, 장안동,2013,107.0
650, 장안동,2013,113.0
651, 장안동,2013,113.0
652, 장안동,2013,113.0
653, 장안동,2013,113.0
654, 장안동,2013,113.0
655, 장안동,2013,107.0
656, 장안동,2013,107.0
657, 이충동,2013,30.76923076923077
658, 이충동,2013,31.818181818181817
659, 이충동,2013,211.53846153846155
660, 지산동,2013,4.545454545454546
661, 지산동,2013,15.217391304347826
662, 지산동,2013,60.5
663, 지산동,2013,15.128900949796472
664, 지산동,2013,61.79196704428424
665, 독곡동,2013,66.66666666666667
666, 독곡동,2013,27.737881508078996
