,address,price,year
13262,경기도 평택시 지산동,777000,2016
13263,경기도 평택시 지산동,1050000,2016
13264,경기도 평택시 지산동,939000,2016
13265,경기도 평택시 지산동,758000,2016
13266,경기도 평택시 지산동,651000,2016
13267,경기도 평택시 지산동,776000,2016
13268,경기도 평택시 지산동,1985000,2016
13269,경기도 평택시 지산동,720000,2016
13270,경기도 평택시 지산동,938000,2016
13271,경기도 평택시 지산동,1350000,2016
13272,경기도 평택시 지산동,1250000,2016
13273,경기도 평택시 지산동,844000,2016
13274,경기도 평택시 지산동,1325000,2016
13275,경기도 평택시 지산동,837000,2016
13276,경기도 평택시 지산동,1080000,2016
13277,경기도 평택시 지산동,837000,2016
13278,경기도 평택시 지산동,1920000,2016
13279,경기도 평택시 지산동,2020000,2016
13280,경기도 평택시 지산동,870000,2016
13281,경기도 평택시 지산동,1500000,2016
13282,경기도 평택시 지산동,790000,2016
13283,경기도 평택시 지산동,938000,2016
13284,경기도 평택시 지산동,756000,2016
13285,경기도 평택시 지산동,893000,2016
13286,경기도 평택시 지산동,131000,2016
13287,경기도 평택시 지산동,76000,2016
13288,경기도 평택시 지산동,57000,2016
13289,경기도 평택시 지산동,33000,2016
13290,경기도 평택시 지산동,155000,2016
13291,경기도 평택시 지산동,39000,2016
13292,경기도 평택시 지산동,52000,2016
13293,경기도 평택시 지산동,34000,2016
13294,경기도 평택시 지산동,60000,2016
13295,경기도 평택시 지산동,90000,2016
13296,경기도 평택시 독곡동,125500,2016
13297,경기도 평택시 독곡동,122500,2016
13298,경기도 평택시 독곡동,112500,2016
13299,경기도 평택시 독곡동,342000,2016
13300,경기도 평택시 독곡동,214000,2016
13301,경기도 평택시 독곡동,424000,2016
13302,경기도 평택시 독곡동,284000,2016
13303,경기도 평택시 독곡동,362000,2016
13304,경기도 평택시 독곡동,311000,2016
13305,경기도 평택시 독곡동,135000,2016
13306,경기도 평택시 독곡동,113500,2016
13307,경기도 평택시 독곡동,439000,2016
13308,경기도 평택시 독곡동,469000,2016
13309,경기도 평택시 독곡동,361500,2016
13310,경기도 평택시 독곡동,483000,2016
13311,경기도 평택시 독곡동,615000,2016
13312,경기도 평택시 독곡동,441000,2016
13313,경기도 평택시 독곡동,515000,2016
13314,경기도 평택시 독곡동,1120000,2016
13315,경기도 평택시 독곡동,430000,2016
13316,경기도 평택시 독곡동,585000,2016
13317,경기도 평택시 독곡동,684000,2016
13318,경기도 평택시 독곡동,880000,2016
13319,경기도 평택시 독곡동,685000,2016
13320,경기도 평택시 독곡동,595000,2016
13321,경기도 평택시 독곡동,960000,2016
13322,경기도 평택시 독곡동,620000,2016
13323,경기도 평택시 독곡동,950000,2016
13324,경기도 평택시 독곡동,1725000,2016
13325,경기도 평택시 독곡동,92500,2016
13326,경기도 평택시 독곡동,91500,2016
13327,경기도 평택시 독곡동,206000,2016
13328,경기도 평택시 신장동,153000,2016
13329,경기도 평택시 신장동,157000,2016
13330,경기도 평택시 신장동,149000,2016
13331,경기도 평택시 신장동,145000,2016
13332,경기도 평택시 신장동,517000,2016
13333,경기도 평택시 신장동,177000,2016
13334,경기도 평택시 신장동,760000,2016
13335,경기도 평택시 신장동,570000,2016
13336,경기도 평택시 신장동,653500,2016
13337,경기도 평택시 신장동,629000,2016
13338,경기도 평택시 신장동,725000,2016
13339,경기도 평택시 신장동,654000,2016
13340,경기도 평택시 신장동,653500,2016
13341,경기도 평택시 신장동,653500,2016
13342,경기도 평택시 신장동,940000,2016
13343,경기도 평택시 신장동,840000,2016
13344,경기도 평택시 신장동,822000,2016
13345,경기도 평택시 신장동,634000,2016
13346,경기도 평택시 신장동,1165000,2016
13347,경기도 평택시 신장동,735000,2016
13348,경기도 평택시 신장동,1980000,2016
13349,경기도 평택시 신장동,616000,2016
13350,경기도 평택시 신장동,621000,2016
13351,경기도 평택시 신장동,1720000,2016
13352,경기도 평택시 신장동,2890000,2016
13353,경기도 평택시 신장동,2680000,2016
13354,경기도 평택시 신장동,1910000,2016
13355,경기도 평택시 신장동,2290000,2016
13356,경기도 평택시 신장동,1870000,2016
13357,경기도 평택시 신장동,2020000,2016
13358,경기도 평택시 신장동,630000,2016
13359,경기도 평택시 신장동,2020000,2016
13360,경기도 평택시 신장동,1120000,2016
13361,경기도 평택시 신장동,2600000,2016
13362,경기도 평택시 신장동,1930000,2016
13363,경기도 평택시 신장동,1870000,2016
13364,경기도 평택시 신장동,865000,2016
13365,경기도 평택시 신장동,752000,2016
13366,경기도 평택시 신장동,695000,2016
13367,경기도 평택시 신장동,1325000,2016
13368,경기도 평택시 신장동,920000,2016
13369,경기도 평택시 신장동,2120000,2016
13370,경기도 평택시 신장동,634000,2016
13371,경기도 평택시 신장동,775000,2016
13372,경기도 평택시 신장동,900000,2016
13373,경기도 평택시 신장동,980000,2016
13374,경기도 평택시 신장동,1090000,2016
13375,경기도 평택시 신장동,800000,2016
13376,경기도 평택시 신장동,620000,2016
13377,경기도 평택시 신장동,820000,2016
13378,경기도 평택시 신장동,620000,2016
13379,경기도 평택시 신장동,790000,2016
13380,경기도 평택시 신장동,745000,2016
13381,경기도 평택시 신장동,630000,2016
13382,경기도 평택시 신장동,975000,2016
13383,경기도 평택시 신장동,1120000,2016
13384,경기도 평택시 신장동,882000,2016
13385,경기도 평택시 신장동,842000,2016
13386,경기도 평택시 신장동,1120000,2016
13387,경기도 평택시 신장동,1105000,2016
13388,경기도 평택시 신장동,1265000,2016
13389,경기도 평택시 신장동,1410000,2016
13390,경기도 평택시 신장동,665000,2016
13391,경기도 평택시 신장동,905000,2016
13392,경기도 평택시 신장동,1590000,2016
13393,경기도 평택시 신장동,4200000,2016
13394,경기도 평택시 신장동,970000,2016
13395,경기도 평택시 신장동,1250000,2016
13396,경기도 평택시 신장동,730000,2016
13397,경기도 평택시 신장동,1670000,2016
13398,경기도 평택시 신장동,2590000,2016
13399,경기도 평택시 신장동,850000,2016
13400,경기도 평택시 신장동,680000,2016
13401,경기도 평택시 신장동,1210000,2016
13402,경기도 평택시 신장동,1070000,2016
13403,경기도 평택시 신장동,2880000,2016
13404,경기도 평택시 신장동,1630000,2016
13405,경기도 평택시 신장동,3130000,2016
13406,경기도 평택시 신장동,2090000,2016
13407,경기도 평택시 신장동,640000,2016
13408,경기도 평택시 신장동,870000,2016
13409,경기도 평택시 신장동,3150000,2016
13410,경기도 평택시 신장동,3225000,2016
13411,경기도 평택시 신장동,2220000,2016
13412,경기도 평택시 신장동,3310000,2016
13413,경기도 평택시 신장동,2520000,2016
13414,경기도 평택시 신장동,3270000,2016
13415,경기도 평택시 신장동,3430000,2016
13416,경기도 평택시 신장동,4410000,2016
13417,경기도 평택시 신장동,3750000,2016
13418,경기도 평택시 신장동,5460000,2016
13419,경기도 평택시 신장동,2265000,2016
13420,경기도 평택시 신장동,1710000,2016
13421,경기도 평택시 신장동,4990000,2016
13422,경기도 평택시 신장동,4090000,2016
13423,경기도 평택시 신장동,1350000,2016
13424,경기도 평택시 신장동,3970000,2016
13425,경기도 평택시 신장동,5385000,2016
13426,경기도 평택시 신장동,1500000,2016
13427,경기도 평택시 신장동,740000,2016
13428,경기도 평택시 신장동,610000,2016
13429,경기도 평택시 신장동,1240000,2016
13430,경기도 평택시 신장동,1550000,2016
13431,경기도 평택시 신장동,2040000,2016
13432,경기도 평택시 신장동,4490000,2016
13433,경기도 평택시 신장동,3650000,2016
13434,경기도 평택시 신장동,3220000,2016
13435,경기도 평택시 신장동,1850000,2016
13436,경기도 평택시 신장동,3490000,2016
13437,경기도 평택시 신장동,3010000,2016
13438,경기도 평택시 신장동,4270000,2016
13439,경기도 평택시 신장동,4180000,2016
13440,경기도 평택시 신장동,1910000,2016
13441,경기도 평택시 신장동,1720000,2016
13442,경기도 평택시 신장동,1670000,2016
13443,경기도 평택시 신장동,1000000,2016
13444,경기도 평택시 신장동,2590000,2016
13445,경기도 평택시 신장동,3860000,2016
13446,경기도 평택시 신장동,640000,2016
13447,경기도 평택시 신장동,1135000,2016
13448,경기도 평택시 신장동,2880000,2016
13449,경기도 평택시 신장동,3230000,2016
13450,경기도 평택시 신장동,620000,2016
13451,경기도 평택시 신장동,785000,2016
13452,경기도 평택시 신장동,675000,2016
13453,경기도 평택시 신장동,790000,2016
13454,경기도 평택시 신장동,1070000,2016
13455,경기도 평택시 신장동,785000,2016
13456,경기도 평택시 신장동,610000,2016
13457,경기도 평택시 신장동,615000,2016
13458,경기도 평택시 신장동,1470000,2016
13459,경기도 평택시 신장동,675000,2016
13460,경기도 평택시 신장동,725000,2016
13461,경기도 평택시 신장동,620000,2016
13462,경기도 평택시 신장동,780000,2016
13463,경기도 평택시 신장동,1000000,2016
13464,경기도 평택시 신장동,660000,2016
13465,경기도 평택시 신장동,1040000,2016
13466,경기도 평택시 신장동,660000,2016
13467,경기도 평택시 신장동,1080000,2016
13468,경기도 평택시 신장동,830000,2016
13469,경기도 평택시 신장동,495000,2016
13470,경기도 평택시 신장동,660000,2016
13471,경기도 평택시 신장동,640000,2016
13472,경기도 평택시 신장동,510000,2016
13473,경기도 평택시 신장동,179000,2016
13474,경기도 평택시 신장동,146500,2016
13475,경기도 평택시 신장동,675000,2016
13476,경기도 평택시 신장동,227000,2016
13477,경기도 평택시 신장동,530000,2016
13478,경기도 평택시 신장동,530000,2016
13479,경기도 평택시 신장동,520000,2016
13480,경기도 평택시 신장동,630000,2016
13481,경기도 평택시 신장동,595000,2016
13482,경기도 평택시 신장동,690000,2016
13483,경기도 평택시 신장동,700000,2016
13484,경기도 평택시 신장동,575000,2016
13485,경기도 평택시 신장동,605000,2016
13486,경기도 평택시 신장동,695000,2016
13487,경기도 평택시 신장동,587000,2016
13488,경기도 평택시 신장동,595000,2016
13489,경기도 평택시 신장동,710000,2016
13490,경기도 평택시 신장동,1620000,2016
13491,경기도 평택시 신장동,630000,2016
13492,경기도 평택시 신장동,1475000,2016
13493,경기도 평택시 신장동,600000,2016
13494,경기도 평택시 신장동,650000,2016
13495,경기도 평택시 신장동,905000,2016
13496,경기도 평택시 신장동,680000,2016
13497,경기도 평택시 신장동,810000,2016
13498,경기도 평택시 신장동,730000,2016
13499,경기도 평택시 평택동,2300000,2016
13500,경기도 평택시 평택동,3710000,2016
13501,경기도 평택시 평택동,3580000,2016
13502,경기도 평택시 평택동,2390000,2016
13503,경기도 평택시 평택동,4410000,2016
13504,경기도 평택시 평택동,6220000,2016
13505,경기도 평택시 평택동,2385000,2016
13506,경기도 평택시 평택동,7050000,2016
13507,경기도 평택시 평택동,4850000,2016
13508,경기도 평택시 평택동,6390000,2016
13509,경기도 평택시 평택동,5280000,2016
13510,경기도 평택시 평택동,2340000,2016
13511,경기도 평택시 평택동,4960000,2016
13512,경기도 평택시 평택동,1740000,2016
13513,경기도 평택시 평택동,1170000,2016
13514,경기도 평택시 평택동,2220000,2016
13515,경기도 평택시 평택동,2290000,2016
13516,경기도 평택시 평택동,6230000,2016
13517,경기도 평택시 평택동,4800000,2016
13518,경기도 평택시 평택동,2060000,2016
13519,경기도 평택시 평택동,4050000,2016
13520,경기도 평택시 평택동,3020000,2016
13521,경기도 평택시 평택동,2410000,2016
13522,경기도 평택시 평택동,3060000,2016
13523,경기도 평택시 평택동,2080000,2016
13524,경기도 평택시 평택동,1790000,2016
13525,경기도 평택시 평택동,2750000,2016
13526,경기도 평택시 평택동,1970000,2016
13527,경기도 평택시 평택동,1120000,2016
13528,경기도 평택시 평택동,1150000,2016
13529,경기도 평택시 평택동,915000,2016
13530,경기도 평택시 평택동,805000,2016
13531,경기도 평택시 평택동,807500,2016
13532,경기도 평택시 평택동,785000,2016
13533,경기도 평택시 평택동,1020000,2016
13534,경기도 평택시 평택동,1110000,2016
13535,경기도 평택시 평택동,905000,2016
13536,경기도 평택시 평택동,124000,2016
13537,경기도 평택시 평택동,785000,2016
13538,경기도 평택시 평택동,1190000,2016
13539,경기도 평택시 평택동,875000,2016
13540,경기도 평택시 평택동,1485000,2016
13541,경기도 평택시 평택동,805000,2016
13542,경기도 평택시 평택동,1280000,2016
13543,경기도 평택시 평택동,3370000,2016
13544,경기도 평택시 평택동,2310000,2016
13545,경기도 평택시 평택동,1530000,2016
13546,경기도 평택시 평택동,1560000,2016
13547,경기도 평택시 평택동,940000,2016
13548,경기도 평택시 평택동,1940000,2016
13549,경기도 평택시 평택동,2240000,2016
13550,경기도 평택시 평택동,5280000,2016
13551,경기도 평택시 평택동,2090000,2016
13552,경기도 평택시 평택동,3570000,2016
13553,경기도 평택시 평택동,4170000,2016
13554,경기도 평택시 평택동,1870000,2016
13555,경기도 평택시 평택동,2390000,2016
13556,경기도 평택시 평택동,1480000,2016
13557,경기도 평택시 통복동,610000,2016
13558,경기도 평택시 통복동,1010000,2016
13559,경기도 평택시 통복동,940000,2016
13560,경기도 평택시 통복동,880000,2016
13561,경기도 평택시 통복동,780000,2016
13562,경기도 평택시 통복동,875000,2016
13563,경기도 평택시 통복동,1370000,2016
13564,경기도 평택시 통복동,1840000,2016
13565,경기도 평택시 통복동,580000,2016
13566,경기도 평택시 통복동,1490000,2016
13567,경기도 평택시 통복동,1605000,2016
13568,경기도 평택시 통복동,1320000,2016
13569,경기도 평택시 통복동,1680000,2016
13570,경기도 평택시 통복동,1040000,2016
13571,경기도 평택시 통복동,960000,2016
13572,경기도 평택시 통복동,675000,2016
13573,경기도 평택시 통복동,1500000,2016
13574,경기도 평택시 통복동,1060000,2016
13575,경기도 평택시 통복동,765000,2016
13576,경기도 평택시 통복동,1430000,2016
13577,경기도 평택시 통복동,1770000,2016
13578,경기도 평택시 통복동,770000,2016
13579,경기도 평택시 통복동,1970000,2016
13580,경기도 평택시 통복동,2060000,2016
13581,경기도 평택시 통복동,3220000,2016
13582,경기도 평택시 통복동,1910000,2016
13583,경기도 평택시 통복동,3340000,2016
13584,경기도 평택시 통복동,1480000,2016
13585,경기도 평택시 통복동,1750000,2016
13586,경기도 평택시 통복동,1440000,2016
13587,경기도 평택시 통복동,1240000,2016
13588,경기도 평택시 통복동,1010000,2016
13589,경기도 평택시 통복동,1080000,2016
13590,경기도 평택시 통복동,1180000,2016
13591,경기도 평택시 통복동,1485000,2016
13592,경기도 평택시 통복동,1400000,2016
13593,경기도 평택시 통복동,1140000,2016
13594,경기도 평택시 통복동,1320000,2016
13595,경기도 평택시 통복동,1980000,2016
13596,경기도 평택시 통복동,2410000,2016
13597,경기도 평택시 통복동,5150000,2016
13598,경기도 평택시 통복동,1520000,2016
13599,경기도 평택시 통복동,2400000,2016
13600,경기도 평택시 통복동,950000,2016
13601,경기도 평택시 통복동,3040000,2016
13602,경기도 평택시 통복동,1570000,2016
13603,경기도 평택시 통복동,2600000,2016
13604,경기도 평택시 통복동,1670000,2016
13605,경기도 평택시 통복동,2300000,2016
13606,경기도 평택시 통복동,710000,2016
13607,경기도 평택시 통복동,800000,2016
13608,경기도 평택시 통복동,830000,2016
13609,경기도 평택시 통복동,750000,2016
13610,경기도 평택시 통복동,625000,2016
13611,경기도 평택시 통복동,305000,2016
13612,경기도 평택시 통복동,125000,2016
13613,경기도 평택시 통복동,330000,2016
13614,경기도 평택시 통복동,940000,2016
13615,경기도 평택시 통복동,325000,2016
13616,경기도 평택시 통복동,660000,2016
13617,경기도 평택시 통복동,148000,2016
13618,경기도 평택시 통복동,405000,2016
13619,경기도 평택시 통복동,320000,2016
13620,경기도 평택시 통복동,190000,2016
13621,경기도 평택시 통복동,126000,2016
13622,경기도 평택시 통복동,39000,2016
13623,경기도 평택시 군문동,85000,2016
13624,경기도 평택시 군문동,73000,2016
13625,경기도 평택시 군문동,360000,2016
13626,경기도 평택시 군문동,245000,2016
13627,경기도 평택시 군문동,500000,2016
13628,경기도 평택시 군문동,215000,2016
13629,경기도 평택시 군문동,860000,2016
13630,경기도 평택시 군문동,1100000,2016
13631,경기도 평택시 유천동,48000,2016
13632,경기도 평택시 유천동,116000,2016
13633,경기도 평택시 유천동,197000,2016
13634,경기도 평택시 유천동,74000,2016
13635,경기도 평택시 유천동,83000,2016
13636,경기도 평택시 유천동,210000,2016
13637,경기도 평택시 유천동,73000,2016
13638,경기도 평택시 유천동,165000,2016
13639,경기도 평택시 유천동,330000,2016
13640,경기도 평택시 유천동,230000,2016
13641,경기도 평택시 유천동,63500,2016
13642,경기도 평택시 유천동,33000,2016
13643,경기도 평택시 유천동,225000,2016
13644,경기도 평택시 유천동,240000,2016
13645,경기도 평택시 유천동,151000,2016
13646,경기도 평택시 유천동,112000,2016
13647,경기도 평택시 유천동,281000,2016
13648,경기도 평택시 유천동,103000,2016
13649,경기도 평택시 유천동,131000,2016
13650,경기도 평택시 유천동,51500,2016
13651,경기도 평택시 합정동,247000,2016
13652,경기도 평택시 합정동,56000,2016
13653,경기도 평택시 합정동,56000,2016
13654,경기도 평택시 합정동,273000,2016
13655,경기도 평택시 합정동,133000,2016
13656,경기도 평택시 합정동,86000,2016
13657,경기도 평택시 합정동,725000,2016
13658,경기도 평택시 합정동,1100000,2016
13659,경기도 평택시 합정동,925000,2016
13660,경기도 평택시 합정동,158000,2016
13661,경기도 평택시 합정동,72500,2016
13662,경기도 평택시 합정동,185000,2016
13663,경기도 평택시 합정동,251000,2016
13664,경기도 평택시 합정동,1710000,2016
13665,경기도 평택시 합정동,745000,2016
13666,경기도 평택시 합정동,1970000,2016
13667,경기도 평택시 합정동,2260000,2016
13668,경기도 평택시 합정동,1080000,2016
13669,경기도 평택시 합정동,1480000,2016
13670,경기도 평택시 합정동,930000,2016
13671,경기도 평택시 합정동,1750000,2016
13672,경기도 평택시 합정동,1655000,2016
13673,경기도 평택시 합정동,1870000,2016
13674,경기도 평택시 합정동,2980000,2016
13675,경기도 평택시 합정동,2200000,2016
13676,경기도 평택시 합정동,1850000,2016
13677,경기도 평택시 합정동,1255000,2016
13678,경기도 평택시 합정동,783000,2016
13679,경기도 평택시 합정동,1720000,2016
13680,경기도 평택시 합정동,980000,2016
13681,경기도 평택시 합정동,910000,2016
13682,경기도 평택시 합정동,935000,2016
13683,경기도 평택시 합정동,910000,2016
13684,경기도 평택시 합정동,1750000,2016
13685,경기도 평택시 합정동,820000,2016
13686,경기도 평택시 합정동,2180000,2016
13687,경기도 평택시 합정동,1090000,2016
13688,경기도 평택시 합정동,2070000,2016
13689,경기도 평택시 합정동,900000,2016
13690,경기도 평택시 합정동,1045000,2016
13691,경기도 평택시 합정동,1890000,2016
13692,경기도 평택시 합정동,2750000,2016
13693,경기도 평택시 합정동,2200000,2016
13694,경기도 평택시 합정동,2110000,2016
13695,경기도 평택시 합정동,905000,2016
13696,경기도 평택시 합정동,885000,2016
13697,경기도 평택시 합정동,1890000,2016
13698,경기도 평택시 합정동,1450000,2016
13699,경기도 평택시 합정동,1130000,2016
13700,경기도 평택시 합정동,151000,2016
13701,경기도 평택시 합정동,61000,2016
13702,경기도 평택시 합정동,1450000,2016
13703,경기도 평택시 합정동,845000,2016
13704,경기도 평택시 합정동,1010000,2016
13705,경기도 평택시 합정동,1410000,2016
13706,경기도 평택시 합정동,790000,2016
13707,경기도 평택시 합정동,1030000,2016
13708,경기도 평택시 합정동,1100000,2016
13709,경기도 평택시 합정동,1545000,2016
13710,경기도 평택시 합정동,1030000,2016
13711,경기도 평택시 합정동,1340000,2016
13712,경기도 평택시 합정동,945000,2016
13713,경기도 평택시 합정동,1990000,2016
13714,경기도 평택시 합정동,1180000,2016
13715,경기도 평택시 합정동,1370000,2016
13716,경기도 평택시 합정동,1155000,2016
13717,경기도 평택시 비전동,138000,2016
13718,경기도 평택시 비전동,337000,2016
13719,경기도 평택시 비전동,161000,2016
13720,경기도 평택시 비전동,730000,2016
13721,경기도 평택시 비전동,668000,2016
13722,경기도 평택시 비전동,925000,2016
13723,경기도 평택시 비전동,667000,2016
13724,경기도 평택시 비전동,657000,2016
13725,경기도 평택시 비전동,860000,2016
13726,경기도 평택시 비전동,970000,2016
13727,경기도 평택시 비전동,530000,2016
13728,경기도 평택시 비전동,995000,2016
13729,경기도 평택시 비전동,650000,2016
13730,경기도 평택시 비전동,250000,2016
13731,경기도 평택시 비전동,553000,2016
13732,경기도 평택시 비전동,845000,2016
13733,경기도 평택시 비전동,1020000,2016
13734,경기도 평택시 비전동,1130000,2016
13735,경기도 평택시 비전동,715000,2016
13736,경기도 평택시 비전동,830000,2016
13737,경기도 평택시 비전동,562000,2016
13738,경기도 평택시 비전동,790000,2016
13739,경기도 평택시 비전동,920000,2016
13740,경기도 평택시 비전동,790000,2016
13741,경기도 평택시 비전동,1130000,2016
13742,경기도 평택시 비전동,2285000,2016
13743,경기도 평택시 비전동,1125000,2016
13744,경기도 평택시 비전동,840000,2016
13745,경기도 평택시 비전동,1265000,2016
13746,경기도 평택시 비전동,945000,2016
13747,경기도 평택시 비전동,755000,2016
13748,경기도 평택시 비전동,482000,2016
13749,경기도 평택시 비전동,805000,2016
13750,경기도 평택시 비전동,1430000,2016
13751,경기도 평택시 비전동,1445000,2016
13752,경기도 평택시 비전동,2320000,2016
13753,경기도 평택시 비전동,848000,2016
13754,경기도 평택시 비전동,905000,2016
13755,경기도 평택시 비전동,2140000,2016
13756,경기도 평택시 비전동,837000,2016
13757,경기도 평택시 비전동,920000,2016
13758,경기도 평택시 비전동,955000,2016
13759,경기도 평택시 비전동,1130000,2016
13760,경기도 평택시 비전동,745000,2016
13761,경기도 평택시 비전동,770000,2016
13762,경기도 평택시 비전동,805000,2016
13763,경기도 평택시 비전동,1450000,2016
13764,경기도 평택시 비전동,540000,2016
13765,경기도 평택시 비전동,2110000,2016
13766,경기도 평택시 비전동,1900000,2016
13767,경기도 평택시 비전동,830000,2016
13768,경기도 평택시 비전동,1585000,2016
13769,경기도 평택시 비전동,730000,2016
13770,경기도 평택시 비전동,815000,2016
13771,경기도 평택시 비전동,980000,2016
13772,경기도 평택시 비전동,748000,2016
13773,경기도 평택시 비전동,1230000,2016
13774,경기도 평택시 비전동,1470000,2016
13775,경기도 평택시 비전동,673000,2016
13776,경기도 평택시 비전동,1005000,2016
13777,경기도 평택시 비전동,930000,2016
13778,경기도 평택시 비전동,2210000,2016
13779,경기도 평택시 비전동,2780000,2016
13780,경기도 평택시 비전동,1570000,2016
13781,경기도 평택시 비전동,1310000,2016
13782,경기도 평택시 비전동,1705000,2016
13783,경기도 평택시 비전동,1930000,2016
13784,경기도 평택시 비전동,885000,2016
13785,경기도 평택시 비전동,930000,2016
13786,경기도 평택시 비전동,1605000,2016
13787,경기도 평택시 비전동,1790000,2016
13788,경기도 평택시 비전동,1800000,2016
13789,경기도 평택시 비전동,1010000,2016
13790,경기도 평택시 비전동,800000,2016
13791,경기도 평택시 비전동,930000,2016
13792,경기도 평택시 비전동,890000,2016
13793,경기도 평택시 비전동,780000,2016
13794,경기도 평택시 비전동,850000,2016
13795,경기도 평택시 비전동,850000,2016
13796,경기도 평택시 비전동,860000,2016
13797,경기도 평택시 비전동,1715000,2016
13798,경기도 평택시 비전동,820000,2016
13799,경기도 평택시 비전동,2325000,2016
13800,경기도 평택시 비전동,1895000,2016
13801,경기도 평택시 비전동,758000,2016
13802,경기도 평택시 비전동,780000,2016
13803,경기도 평택시 비전동,905000,2016
13804,경기도 평택시 비전동,855000,2016
13805,경기도 평택시 비전동,1750000,2016
13806,경기도 평택시 비전동,775000,2016
13807,경기도 평택시 비전동,796000,2016
13808,경기도 평택시 비전동,2070000,2016
13809,경기도 평택시 비전동,2270000,2016
13810,경기도 평택시 비전동,2440000,2016
13811,경기도 평택시 비전동,213000,2016
13812,경기도 평택시 동삭동,418000,2016
13813,경기도 평택시 동삭동,435000,2016
13814,경기도 평택시 동삭동,575000,2016
13815,경기도 평택시 동삭동,800000,2016
13816,경기도 평택시 동삭동,460000,2016
13817,경기도 평택시 동삭동,145000,2016
13818,경기도 평택시 동삭동,1070000,2016
13819,경기도 평택시 동삭동,550000,2016
13820,경기도 평택시 동삭동,288000,2016
13821,경기도 평택시 동삭동,430000,2016
13822,경기도 평택시 동삭동,1310000,2016
13823,경기도 평택시 동삭동,1145000,2016
13824,경기도 평택시 동삭동,382000,2016
13825,경기도 평택시 동삭동,700000,2016
13826,경기도 평택시 동삭동,440000,2016
13827,경기도 평택시 동삭동,263000,2016
13828,경기도 평택시 동삭동,530000,2016
13829,경기도 평택시 동삭동,262000,2016
13830,경기도 평택시 동삭동,363000,2016
13831,경기도 평택시 동삭동,400000,2016
13832,경기도 평택시 동삭동,456000,2016
13833,경기도 평택시 동삭동,290000,2016
13834,경기도 평택시 동삭동,790000,2016
13835,경기도 평택시 동삭동,990000,2016
13836,경기도 평택시 동삭동,980000,2016
13837,경기도 평택시 동삭동,720000,2016
13838,경기도 평택시 동삭동,720000,2016
13839,경기도 평택시 동삭동,960000,2016
13840,경기도 평택시 동삭동,1340000,2016
13841,경기도 평택시 동삭동,800000,2016
13842,경기도 평택시 동삭동,1750000,2016
13843,경기도 평택시 동삭동,1100000,2016
13844,경기도 평택시 동삭동,1130000,2016
13845,경기도 평택시 동삭동,1580000,2016
13846,경기도 평택시 동삭동,193000,2016
13847,경기도 평택시 동삭동,265000,2016
13848,경기도 평택시 세교동,845000,2016
13849,경기도 평택시 세교동,1300000,2016
13850,경기도 평택시 세교동,685000,2016
13851,경기도 평택시 세교동,482000,2016
13852,경기도 평택시 세교동,980000,2016
13853,경기도 평택시 세교동,500000,2016
13854,경기도 평택시 세교동,965000,2016
13855,경기도 평택시 세교동,508000,2016
13856,경기도 평택시 세교동,785000,2016
13857,경기도 평택시 세교동,645000,2016
13858,경기도 평택시 세교동,248000,2016
13859,경기도 평택시 세교동,335000,2016
13860,경기도 평택시 세교동,350000,2016
13861,경기도 평택시 세교동,440000,2016
13862,경기도 평택시 세교동,940000,2016
13863,경기도 평택시 세교동,1120000,2016
13864,경기도 평택시 세교동,625000,2016
13865,경기도 평택시 세교동,305000,2016
13866,경기도 평택시 세교동,535000,2016
13867,경기도 평택시 세교동,1280000,2016
13868,경기도 평택시 세교동,555000,2016
13869,경기도 평택시 세교동,545000,2016
13870,경기도 평택시 세교동,335000,2016
13871,경기도 평택시 세교동,217000,2016
13872,경기도 평택시 세교동,353000,2016
13873,경기도 평택시 세교동,870000,2016
13874,경기도 평택시 세교동,380000,2016
13875,경기도 평택시 세교동,915000,2016
13876,경기도 평택시 세교동,1110000,2016
13877,경기도 평택시 세교동,840000,2016
13878,경기도 평택시 세교동,860000,2016
13879,경기도 평택시 세교동,1120000,2016
13880,경기도 평택시 세교동,1860000,2016
13881,경기도 평택시 세교동,140000,2016
13882,경기도 평택시 세교동,143000,2016
13883,경기도 평택시 세교동,137000,2016
13884,경기도 평택시 지제동,208000,2016
13885,경기도 평택시 지제동,373000,2016
13886,경기도 평택시 지제동,415000,2016
13887,경기도 평택시 지제동,133000,2016
13888,경기도 평택시 지제동,440000,2016
13889,경기도 평택시 지제동,149000,2016
13890,경기도 평택시 지제동,325000,2016
13891,경기도 평택시 지제동,241000,2016
13892,경기도 평택시 지제동,160000,2016
13893,경기도 평택시 지제동,500000,2016
13894,경기도 평택시 지제동,1390000,2016
13895,경기도 평택시 지제동,1380000,2016
13896,경기도 평택시 지제동,193000,2016
13897,경기도 평택시 지제동,250000,2016
13898,경기도 평택시 지제동,238000,2016
13899,경기도 평택시 지제동,695000,2016
13900,경기도 평택시 지제동,1060000,2016
13901,경기도 평택시 지제동,352000,2016
13902,경기도 평택시 지제동,764000,2016
13903,경기도 평택시 지제동,325000,2016
13904,경기도 평택시 지제동,350000,2016
13905,경기도 평택시 지제동,850000,2016
13906,경기도 평택시 지제동,306000,2016
13907,경기도 평택시 지제동,310000,2016
13908,경기도 평택시 지제동,95000,2016
13909,경기도 평택시 지제동,225000,2016
13910,경기도 평택시 지제동,253000,2016
13911,경기도 평택시 지제동,305000,2016
