,일련번호,시군구,읍면동리,지번구분,본번지,부번지,시도명,시군구명,읍면,동리,지번,지목,면적,용도지역1,용도지역2,이용상황,주위환경,지세명,형상명,도로교통,공시지가,지리적위치1,지리적위치2
109532,2171,41220,25621,1,1,5,경기도,평택시,포승읍,내기리,01월 05일,대,217.0,계획관리지역,,상업용,국도변 상가지대,평지,사다리형,중로각지,947000,포승중교,서측인근
109533,2172,41220,25621,1,2,17,경기도,평택시,포승읍,내기리,02월 17일,대,348.0,계획관리지역,,주상용,주택 및 상가혼용지대,평지,부정형,세로(가),535000,포승중교,서측인근
109534,2173,41220,25621,1,4,2,경기도,평택시,포승읍,내기리,04월 02일,대,1226.0,계획관리지역,,상업용,국도변 상가지대,평지,가로장방형,중로한면,875000,포승중교,남서측인근 
109535,2174,41220,25621,1,33,0,경기도,평택시,포승읍,내기리,33,전,2350.0,계획관리지역,,답,국도주변 농경지대,평지,부정형,세로(가),264000,내기초등교,북동측인근
109536,2175,41220,25621,1,52,0,경기도,평택시,포승읍,내기리,52,전,923.0,계획관리지역,,전,국도주변 농경지대,평지,사다리형,맹지,239000,내기초등교,동측인근
109537,2176,41220,25621,1,54,2,경기도,평택시,포승읍,내기리,Feb-54,대,655.0,계획관리지역,,단독주택,기존 주택지대,평지,가로장방형,세로(가),372000,내기초등학교,동측인근
109538,2177,41220,25621,1,58,0,경기도,평택시,포승읍,내기리,58,답,1683.0,계획관리지역,,답,국도주변 농경지대,평지,부정형,중로각지,533000,내기초등교,남동측인근
109539,2178,41220,25621,1,60,26,경기도,평택시,포승읍,내기리,60-26,대,830.0,계획관리지역,,상업용,국도변 상가지대,평지,사다리형,중로한면,889000,내기초등교,남동측인근
109540,2179,41220,25621,1,67,6,경기도,평택시,포승읍,내기리,Jun-67,대,998.0,농림지역,,주거기타,국도주변 농촌지대,평지,사다리형,소로한면,224000,내기초등교,남동측 인근
109541,2180,41220,25621,1,78,2,경기도,평택시,포승읍,내기리,Feb-78,전,1250.0,계획관리지역,,전,마을주변 농경지대,평지,부정형,맹지,145000,내기초등교,북측인근
109542,2181,41220,25621,1,95,1,경기도,평택시,포승읍,내기리,Jan-95,답,1831.0,농림지역,,답,순수 농경지대,평지,부정형,맹지,86000,내기초등학교,남측인근
109543,2182,41220,25621,1,105,4,경기도,평택시,포승읍,내기리,105-4,답,1864.0,농림지역,,전,국도주변 농경지대,평지,부정형,소로한면,141000,내기초등교,남측근거리
109544,2183,41220,25621,1,127,12,경기도,평택시,포승읍,내기리,127-12,전,761.0,계획관리지역,,전,마을주변 농경지대,평지,세로장방형,세로(가),232000,송학동마을,내
109545,2184,41220,25621,1,131,10,경기도,평택시,포승읍,내기리,131-10,전,512.0,계획관리지역,,전,마을주변 농경지대,평지,부정형,세로(불),198000,송학동마을,동측인근
109546,2185,41220,25621,1,146,0,경기도,평택시,포승읍,내기리,146,대,767.0,계획관리지역,,단독주택,순수 농촌지대,평지,사다리형,세로(가),295000,송학동마을,내
109547,2186,41220,25621,1,153,0,경기도,평택시,포승읍,내기리,153,전,1438.0,계획관리지역,,답,마을주변 농경지대,평지,삼각형,세로(불),168000,송학동마을,내
109548,2187,41220,25621,1,169,1,경기도,평택시,포승읍,내기리,169-1,전,1653.0,계획관리지역,,전,마을주변 농경지대,평지,부정형,세로(가),193000,송학동마을,남측인근
109549,2188,41220,25621,1,213,8,경기도,평택시,포승읍,내기리,213-8,전,483.0,계획관리지역,,전,국도주변 농경지대,평지,부정형,세로(가),297000,희곡육교,북동측인근
109550,2189,41220,25621,1,223,3,경기도,평택시,포승읍,내기리,223-3,전,1137.0,계획관리지역,,답,국도주변 농경지대,평지,부정형,세로(가),169000,희곡육교,북동측 인근
109551,2190,41220,25621,1,286,0,경기도,평택시,포승읍,내기리,286,대,473.0,계획관리지역,,단독주택,순수 농촌지대,평지,사다리형,세로(가),241000,내기초등교,서측인근
109552,2191,41220,25621,1,290,0,경기도,평택시,포승읍,내기리,290,전,575.0,계획관리지역,,전,순수 농경지대,평지,삼각형,세로(가),162000,내기초등교,서측인근
109553,2192,41220,25621,1,327,0,경기도,평택시,포승읍,내기리,327,답,4924.0,농림지역,,답,순수 농경지대,평지,부정형,세로(가),76000,내기초등학교,서측근거리
109554,2193,41220,25621,1,433,4,경기도,평택시,포승읍,내기리,433-4,전,2224.0,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,세로(불),118000,잿말마을,내
109555,2194,41220,25621,2,13,0,경기도,평택시,포승읍,내기리,산13,임야,340.0,계획관리지역,,자연림,마을주변 야산지대,완경사지,세로장방형,맹지,176000,내기초등교,동측인근
109556,2195,41220,25621,2,44,0,경기도,평택시,포승읍,내기리,산44,임야,4099.0,계획관리지역,,자연림,마을주변 야산지대,완경사지,사다리형,세각(가),142000,송화동마을,남측인근
109557,2196,41220,25621,2,56,1,경기도,평택시,포승읍,내기리,산56-1,임야,3345.0,계획관리지역,,자연림,마을주변 야산지대,완경사지,부정형,맹지,84000,잿말마을,북측인근
109558,2197,41220,25622,1,2,1,경기도,평택시,포승읍,도곡리,02월 01일,대,479.0,계획관리지역,,단독주택,순수 농촌지대,평지,사다리형,세로(가),214000,무수마을,북서측 근거리
109559,2198,41220,25622,1,5,0,경기도,평택시,포승읍,도곡리,5,전,830.0,계획관리지역,,전,순수 농경지대,평지,부정형,세로(가),137000,무수마을,북서측근거리
109560,2199,41220,25622,1,8,4,경기도,평택시,포승읍,도곡리,08월 04일,목장용지,5771.0,계획관리지역,,전축사,마을주변 농경지대,평지,부정형,세로(가),166000,서평택IC,남동측 근거리
109561,2200,41220,25622,1,38,2,경기도,평택시,포승읍,도곡리,Feb-38,전,2201.0,계획관리지역,,답,순수 농경지대,완경사지,부정형,맹지,110000,무수마을,북서측근거리
109562,2201,41220,25622,1,44,14,경기도,평택시,포승읍,도곡리,44-14,대,579.0,계획관리지역,,단독주택,국도주변 농촌지대,평지,사다리형,세로(가),257000,원도곡마을,북동측인근
109563,2202,41220,25622,1,44,45,경기도,평택시,포승읍,도곡리,44-45,전,495.0,계획관리지역,,전,국도주변 농경지대,평지,사다리형,세로(가),191000,원도곡마을,북동측인근
109564,2203,41220,25622,1,67,8,경기도,평택시,포승읍,도곡리,Aug-67,공장용지,7327.0,계획관리지역,,공업용,소규모 공장지대,평지,사다리형,세로(가),274000,원도곡마을,북동측 근거리
109565,2204,41220,25622,1,91,25,경기도,평택시,포승읍,도곡리,91-25,답,1967.0,농림지역,,답,순수 농경지대,평지,가로장방형,맹지,45000,서평택IC요금,징수소남측인근
109566,2205,41220,25622,1,108,0,경기도,평택시,포승읍,도곡리,108,답,2585.0,농림지역,,답,순수 농경지대,평지,부정형,세로(가),58000,원도곡마을,북동측인근
109567,2206,41220,25622,1,140,33,경기도,평택시,포승읍,도곡리,140-33,답,618.0,계획관리지역,,답,국도주변 농경지대,평지,삼각형,맹지,134000,원도곡마을,북서측인근
109568,2207,41220,25622,1,145,32,경기도,평택시,포승읍,도곡리,145-32,답,2906.0,농림지역,,답,마을주변 농경지대,평지,사다리형,세로(가),68000,진목동마을,동측인근
109569,2208,41220,25622,1,148,3,경기도,평택시,포승읍,도곡리,148-3,체육용지,110783.0,계획관리지역,,상업기타,국도변 상가지대,평지,부정형,중로한면,266000,진목동마을,남측인근
109570,2209,41220,25622,1,150,2,경기도,평택시,포승읍,도곡리,150-2,전,3035.0,계획관리지역,,전,마을주변 농경지대,평지,부정형,맹지,161000,진목동마을,서측인근
109571,2210,41220,25622,1,150,35,경기도,평택시,포승읍,도곡리,150-35,공장용지,5042.0,계획관리지역,,공업용,소규모 공장지대,평지,사다리형,중로한면,540000,진목동마을,남측인근
109572,2211,41220,25622,1,157,3,경기도,평택시,포승읍,도곡리,157-3,대,1217.0,계획관리지역,,단독주택,순수 농촌지대,평지,사다리형,세로(가),250000,진목동마을,내
109573,2212,41220,25622,1,168,17,경기도,평택시,포승읍,도곡리,168-17,답,3349.0,농림지역,,답,순수 농경지대,평지,사다리형,맹지,65000,당두마을,북동측인근
109574,2213,41220,25622,1,170,11,경기도,평택시,포승읍,도곡리,170-11,전,2144.0,계획관리지역,,전,지방도주변 농경지대,평지,부정형,중로한면,346000,원정교차로,북동측 인근
109575,2214,41220,25622,1,170,63,경기도,평택시,포승읍,도곡리,170-63,전,1150.0,계획관리지역,,전,국도주변 농경지대,평지,부정형,맹지,152000,도곡교차로,북서측인근
109576,2215,41220,25622,1,185,0,경기도,평택시,포승읍,도곡리,185,대,305.0,계획관리지역,,단독주택,순수 농촌지대,평지,사다리형,세로(가),229000,당두마을,내
109577,2216,41220,25622,1,234,15,경기도,평택시,포승읍,도곡리,234-15,대,909.0,계획관리지역,,상업용,국도변 상가지대,평지,사다리형,중로한면,703000,당두마을,내
109578,2217,41220,25622,1,325,1,경기도,평택시,포승읍,도곡리,325-1,전,11227.0,계획관리지역,,전,국도주변 농경지대,완경사지,부정형,중로한면,425000,도곡교차로,남동측인근
109579,2218,41220,25622,1,497,5,경기도,평택시,포승읍,도곡리,497-5,전,1203.0,계획관리지역,,전,국도주변 농경지대,평지,사다리형,세로(가),190000,포승국가산업공단,동측인근
109580,2219,41220,25622,1,576,0,경기도,평택시,포승읍,도곡리,576,전,2668.0,생산관리지역,,답,순수 농경지대,평지,부정형,맹지,108000,내기초등학교,북서측근거리
109581,2220,41220,25622,1,605,1,경기도,평택시,포승읍,도곡리,605-1,전,2699.0,계획관리지역,,전,마을주변 농경지대,평지,부정형,세각(가),220000,원도곡마을,서측인근
109582,2221,41220,25622,1,606,0,경기도,평택시,포승읍,도곡리,606,전,2109.0,보전관리지역,계획관리지역,전,마을주변 농경지대,평지,부정형,맹지,131000,원도곡마을,서측인근
109583,2222,41220,25622,1,631,19,경기도,평택시,포승읍,도곡리,631-19,대,463.0,계획관리지역,,상업용,국도변 상가지대,평지,사다리형,광대한면,890000,포승국가산업공단,동측인근
109584,2223,41220,25622,1,637,1,경기도,평택시,포승읍,도곡리,637-1,답,933.0,농림지역,,전,근교 농경지대,평지,사다리형,광대한면,221000,포승국가산업공단,동측인근
109585,2224,41220,25622,1,659,0,경기도,평택시,포승읍,도곡리,659,답,5137.0,농림지역,,답,순수 농경지대,평지,부정형,맹지,73000,포승국가산업공단,동측인근
109586,2225,41220,25622,1,692,0,경기도,평택시,포승읍,도곡리,692,답,3167.0,계획관리지역,,답,순수 농경지대,평지,부정형,맹지,154000,포승국가산업공단,동측인근
109587,2226,41220,25622,1,695,7,경기도,평택시,포승읍,도곡리,695-7,대,712.0,계획관리지역,,단독주택,순수 농촌지대,평지,부정형,세로(가),255000,거산마을,내
109588,2227,41220,25622,1,730,8,경기도,평택시,포승읍,도곡리,730-8,대,429.0,계획관리지역,,단독주택,순수 농촌지대,평지,사다리형,세로(가),280000,원도곡마을,내
109589,2228,41220,25622,1,744,18,경기도,평택시,포승읍,도곡리,744-18,대,515.0,계획관리지역,,상업용,국도변 상가지대,평지,사다리형,광대한면,996000,포승국가산업공단,동측인근
109590,2229,41220,25622,1,797,0,경기도,평택시,포승읍,도곡리,797,답,2347.0,농림지역,,답,순수 농경지대,평지,부정형,세로(불),73000,내기초등교 ,북서측 근거리
109591,2230,41220,25622,1,827,0,경기도,평택시,포승읍,도곡리,827,전,845.0,계획관리지역,,전,국도주변 농경지대,평지,사다리형,중로각지,593000,원도곡마을,동측인근
109592,2231,41220,25622,1,845,14,경기도,평택시,포승읍,도곡리,845-14,공장용지,4569.0,계획관리지역,,공업용,소규모 공장지대,평지,사다리형,세로(가),308000,원도곡마을,북동측인근
109593,2232,41220,25622,1,872,0,경기도,평택시,포승읍,도곡리,872,전,1418.0,계획관리지역,,전,국도주변 농경지대,평지,삼각형,세로(가),186000,새터말마을,남서측인근
109594,2233,41220,25622,1,895,3,경기도,평택시,포승읍,도곡리,895-3,대,579.0,계획관리지역,,상업용,국도변 상가지대,평지,사다리형,중로한면,840000,새터마을,남서측인근
109595,2234,41220,25622,1,910,4,경기도,평택시,포승읍,도곡리,910-4,대,516.0,계획관리지역,,단독주택,국도주변 농촌지대,평지,사다리형,세로(가),280000,새터말마을,내
109596,2235,41220,25622,1,926,3,경기도,평택시,포승읍,도곡리,926-3,전,2486.0,계획관리지역,,전,마을주변 농경지대,평지,사다리형,세로(가),187000,새터말마을,내
109597,2236,41220,25622,1,935,0,경기도,평택시,포승읍,도곡리,935,답,3011.0,계획관리지역,,전,국도주변 농경지대,평지,부정형,세로(가),363000,새터마을,남측인근
109598,2237,41220,25622,1,942,0,경기도,평택시,포승읍,도곡리,942,대,407.0,계획관리지역,,상업용,국도변 상가지대,평지,부정형,소로한면,785000,포승중교,북서
109599,2238,41220,25622,1,1074,1,경기도,평택시,포승읍,도곡리,1074-1,답,4281.0,농림지역,,답,순수 경지정리지대,평지,세로장방형,세로(가),41000,당두마을,북동측 근거리
109600,2239,41220,25622,1,1119,4,경기도,평택시,포승읍,도곡리,1119-4,대,731.7,일반상업지역,,상업용,성숙중인 상가지대,평지,정방형,광대소각,1720000,포승국가산업공단,내
109601,2240,41220,25622,1,1121,7,경기도,평택시,포승읍,도곡리,1121-7,대,992.3,일반상업지역,,상업용,성숙중인 상가지대,평지,정방형,중로한면,1920000,포승국가산업공단,내
