,Unnamed: 0,address,date,price,newaddress
274,274,서탄면 내천리,2013,2.5316455696202533,서탄면
275,275,서탄면 장등리,2013,4.411764705882354,서탄면
276,276,고덕면 당현리,2013,21.804511278195488,고덕면
277,277,고덕면 당현리,2013,35.61643835616439,고덕면
278,278,고덕면 두릉리,2013,21.05263157894737,고덕면
279,279,고덕면 문곡리,2013,15.129151291512914,고덕면
280,280,고덕면 문곡리,2013,22.675324675324674,고덕면
281,281,고덕면 문곡리,2013,21.166306695464364,고덕면
282,282,고덕면 궁리,2013,49.69565217391305,고덕면
283,283,고덕면 궁리,2013,27.64516129032258,고덕면
284,284,고덕면 방축리,2013,16.304347826086953,고덕면
285,285,고덕면 방축리,2013,9.737710067535733,고덕면
286,286,고덕면 방축리,2013,28.33333333333333,고덕면
287,287,고덕면 방축리,2013,25.708884688090734,고덕면
288,288,고덕면 방축리,2013,25.786516853932586,고덕면
289,289,오성면 숙성리,2013,4.62962962962963,오성면
290,290,오성면 숙성리,2013,5.596324717285945,오성면
291,291,오성면 숙성리,2013,14.24,오성면
292,292,오성면 숙성리,2013,14.663461538461537,오성면
293,293,오성면 신리,2013,6.499785131070047,오성면
294,294,오성면 신리,2013,7.861635220125786,오성면
295,295,오성면 안화리,2013,6.0,오성면
296,296,오성면 죽리,2013,22.302158273381295,오성면
297,297,오성면 죽리,2013,21.140294682895576,오성면
298,298,오성면 당거리,2013,15.122395833333336,오성면
299,299,오성면 당거리,2013,15.12293144208038,오성면
300,300,오성면 당거리,2013,15.0,오성면
301,301,오성면 창내리,2013,6.5001486767766865,오성면
302,302,오성면 창내리,2013,6.642512077294687,오성면
303,303,오성면 창내리,2013,11.569416498993965,오성면
304,304,현덕면 운정리,2013,19.653990024937656,현덕면
305,305,현덕면 화양리,2013,18.150289017341038,현덕면
306,306,현덕면 화양리,2013,10.8974358974359,현덕면
307,307,현덕면 화양리,2013,14.63963963963964,현덕면
308,308,현덕면 화양리,2013,18.148820326678766,현덕면
309,309,현덕면 덕목리,2013,18.14917127071823,현덕면
310,310,현덕면 덕목리,2013,8.768679019725045,현덕면
311,311,현덕면 덕목리,2013,6.5231572080887155,현덕면
312,312,현덕면 신왕리,2013,6.045723962743438,현덕면
313,313,현덕면 기산리,2013,4.0201005025125625,현덕면
314,314,현덕면 권관리,2013,13.034883720930234,현덕면
315,315,현덕면 권관리,2013,72.16744186046513,현덕면
316,316,현덕면 장수리,2013,39.0,현덕면
317,317, 서정동,2013,75.43323139653415,서정동
318,318, 서정동,2013,36.1794500723589,서정동
319,319, 서정동,2013,75.5939524838013,서정동
320,320, 장당동,2013,147.3922902494331,장당동
321,321, 칠괴동,2013,99.3975903614458,칠괴동
322,322, 칠원동,2013,133.33333333333334,칠원동
323,323, 지산동,2013,76.36170212765956,지산동
324,324, 지산동,2013,76.36781609195403,지산동
325,325, 지산동,2013,165.64417177914112,지산동
326,326, 지산동,2013,24.19981498612396,지산동
327,327, 지산동,2013,29.761904761904763,지산동
328,328, 지산동,2013,31.71247357293869,지산동
329,329, 지산동,2013,24.218475073313783,지산동
330,330, 독곡동,2013,29.069767441860467,독곡동
331,331, 독곡동,2013,15.384615384615385,독곡동
332,332, 독곡동,2013,14.782608695652176,독곡동
333,333, 독곡동,2013,43.37539432176657,독곡동
334,334, 신장동,2013,61.66666666666666,신장동
335,335, 신장동,2013,61.68103448275862,신장동
336,336, 신장동,2013,93.775,신장동
337,337, 신장동,2013,170.5839416058394,신장동
338,338, 신장동,2013,133.33333333333334,신장동
339,339, 신장동,2013,133.33333333333334,신장동
340,340, 신장동,2013,123.72881355932205,신장동
341,341, 신장동,2013,108.86075949367088,신장동
342,342, 신장동,2013,125.0,신장동
343,343, 통복동,2013,40.90909090909091,통복동
344,344, 통복동,2013,40.63829787234041,통복동
345,345, 유천동,2013,12.790697674418604,유천동
346,346, 합정동,2013,130.26052104208418,합정동
347,347, 동삭동,2013,44.274120829576205,동삭동
348,348, 동삭동,2013,56.944444444444436,동삭동
349,349, 동삭동,2013,44.16517055655297,동삭동
350,350, 동삭동,2013,59.27835051546393,동삭동
351,351, 동삭동,2013,59.793814432989684,동삭동
352,352, 동삭동,2013,61.58024691358025,동삭동
353,353, 동삭동,2013,61.46376811594203,동삭동
354,354, 동삭동,2013,61.47222222222222,동삭동
355,355, 동삭동,2013,61.58048780487805,동삭동
356,356, 동삭동,2013,52.5925925925926,동삭동
357,357, 동삭동,2013,165.10903426791276,동삭동
358,358, 동삭동,2013,40.369718309859145,동삭동
359,359, 동삭동,2013,45.19087837837838,동삭동
360,360, 동삭동,2013,55.06216696269983,동삭동
361,361, 동삭동,2013,54.17406749555951,동삭동
