,nounFrame,Freq,label,비고
18273,송광우,1,,
18274,송구영신,1,,
18275,송금종,1,,
18276,송명훈,1,,
18277,송수신,1,,
18278,송신,1,,
18279,송아지,1,,
18280,송어,1,,
18281,송영일,1,,
18282,송은호,1,,
18283,송재,1,,
18284,송전,1,,
18285,송전탑,1,,
18286,송정렬,1,,
18287,송지원,1,,
18288,송천,1,,
18289,송치,1,,
18290,송파,1,,
18291,송현동,1,,
18292,쇄국주의자,1,,
18293,쇠고랑,1,,
18294,쇠사슬,1,,
18295,쇠퇴,1,,
18296,쇼메,1,,
18297,쇼어,1,,
18298,쇼우,1,,
18299,쇼크사,1,,
18300,쇼킹,1,,
18301,쇼타로,1,,
18302,쇼핑백,1,,
18303,쇼핑센터,1,,
18304,숏컷,1,,
18305,수가,1,,
18306,수각,1,,
18307,수거,1,,
18308,수건돌리기,1,,
18309,수공업,1,,
18310,수구파,1,,
18311,수권,1,,
18312,수금,1,,
18313,수난,1,,
18314,수난기,1,,
18315,수뇌,1,,
18316,수도꼭지,1,,
18317,수도세,1,,
18318,수돌,1,,
18319,수돗물,1,,
18320,수라,1,,
18321,수라장,1,,
18322,수레,1,,
18323,수령자,1,,
18324,수류탄,1,,
18325,수리점,1,,
18326,수모,1,,
18327,수문,1,,
18328,수박씨,1,,
18329,수비,1,,
18330,수사망,1,,
18331,수사처,1,,
18332,수상기,1,,
18333,수세,1,,
18334,수송차,1,,
18335,수술실,1,,
18336,수술장,1,,
18337,수시간,1,,
18338,수신인,1,,
18339,수신자,1,,
18340,수실,1,,
18341,수연,1,,
18342,수열,1,,
18343,수영복,1,,
18344,수완,1,,
18345,수요처,1,,
18346,수유,1,,
18347,수유동,1,,
18348,수유리,1,,
18349,수익세,1,,
18350,수익원,1,,
18351,수인선,1,,
18352,수임료,1,,
18353,수자,1,,
18354,수자원공사,1,,
18355,수재,1,,
18356,수정주의,1,,
18357,수제자,1,,
18358,수족,1,,
18359,수족관,1,,
18360,수준급,1,,
18361,수준면,1,,
18362,수질,1,,
18363,수천,1,,
18364,수철,1,,
18365,수청,1,,
18366,수치심,1,,
18367,수탁,1,,
18368,수탁자,1,,
18369,수포,1,,
18370,수필,1,,
18371,수학식,1,,
18372,수학자,1,,
18373,수한,1,,
18374,수협,1,,
18375,수호신,1,,
18376,수확,1,,
18377,수확량,1,,
18378,수확물,1,,
18379,숙대,1,,
18380,숙련,1,,
18381,숙박객,1,,
18382,숙박업,1,,
18383,숙어,1,,
18384,숙주,1,,
18385,숙지,1,,
18386,숙청,1,,
18387,숙희,1,,
18388,순결,1,,
18389,순돌이,1,,
18390,순매도,1,,
18391,순무,1,,
18392,순번,1,,
18393,순수시,1,,
18394,순수익,1,,
18395,순열,1,,
18396,순응,1,,
18397,순이익금,1,,
18398,순자,1,,
18399,순장,1,,
18400,순진,1,,
18401,순풍,1,,
18402,술객,1,,
18403,술계,1,,
18404,술버릇,1,,
18405,술상,1,,
18406,술안주,1,,
18407,술어,1,,
18408,숨소리,1,,
18409,숭례문,1,,
18410,숭배,1,,
18411,숯불갈비,1,,
18412,쉐도우,1,,
18413,쉐퍼드,1,,
18414,쉬르,1,,
18415,쉬프트,1,,
18416,쉴라,1,,
18417,슈미트,1,,
18418,슈아,1,,
18419,슈터,1,,
18420,슈투트가르트,1,,
18421,슈트,1,,
18422,슈퍼마켓,1,,
18423,슈퍼맨,1,,
18424,슈퍼스토어,1,,
18425,슈피겔,1,,
18426,슐츠,1,,
18427,스루,1,,
18428,스릴러,1,,
18429,스마일,1,,
18430,스머프,1,,
18431,스모키,1,,
18432,스몰,1,,
18433,스바라,1,,
18434,스베르,1,,
18435,스스럼,1,,
18436,스워드,1,,
18437,스위프트,1,,
18438,스카웃,1,,
18439,스칼라,1,,
18440,스캐닝,1,,
18441,스케이팅,1,,
18442,스케쥴,1,,
18443,스케치,1,,
18444,스코트,1,,
18445,스코프,1,,
18446,스콧,1,,
18447,스크림,1,,
18448,스키너,1,,
18449,스키조,1,,
18450,스킨스,1,,
18451,스킨십,1,,
18452,스킨헤드,1,,
18453,스타디,1,,
18454,스타일리스트,1,,
18455,스탈린,1,,
18456,스태프,1,,
18457,스탠퍼드,1,,
18458,스탬프,1,,
18459,스테이트,1,,
18460,스토리텔링,1,,
18461,스토밍,1,,
18462,스톡홀름,1,,
18463,스톤스,1,,
18464,스트레인지,1,,
18465,스트립쇼,1,,
18466,스티븐슨,1,,
18467,스틱,1,,
18468,스파크,1,,
18469,스팟,1,,
18470,스팩만,1,,
18471,스페인어,1,,
18472,스포츠단,1,,
18473,스포츠맨,1,,
18474,스포츠부,1,,
18475,스포츠카,1,,
18476,스포티,1,,
18477,스포팅,1,,
18478,스폿,1,,
18479,스푸트니크,1,,
18480,스프레드,1,,
18481,스피디,1,,
18482,스피릿,1,,
18483,스필,1,,
18484,스필버그,1,,
18485,슬라이드,1,,
18486,슬라이딩,1,,
18487,슬럼,1,,
18488,슬로,1,,
18489,슬로운,1,,
18490,슬리퍼,1,,
18491,슬림,1,,
18492,습자지,1,,
18493,습진,1,,
18494,승계,1,,
18495,승과,1,,
18496,승교,1,,
18497,승낙,1,,
18498,승만,1,,
18499,승무원,1,,
18500,승미,1,,
18501,승민,1,,
18502,승부사,1,,
18503,승부처,1,,
18504,승수,1,,
18505,승안,1,,
18506,승용,1,,
18507,승우,1,,
18508,승조원,1,,
18509,승준,1,,
18510,승질,1,,
18511,승하,1,,
18512,승하차,1,,
18513,승화,1,,
18514,시가전,1,,
18515,시간제한,1,,
18516,시간표,1,,
18517,시갈,1,,
18518,시게루,1,,
18519,시계열,1,,
18520,시계점,1,,
18521,시구,1,,
18522,시그마,1,,
18523,시너,1,,
18524,시놉시스,1,,
18525,시누,1,,
18526,시다바리,1,,
18527,시대상,1,,
18528,시동생,1,,
18529,시드니,1,,
18530,시료,1,,
18531,시루,1,,
18532,시리아군,1,,
18533,시말,1,,
18534,시말서,1,,
18535,시멘트,1,,
18536,시민권자,1,,
18537,시빌라,1,,
18538,시빗거리,1,,
18539,시새,1,,
18540,시서,1,,
18541,시설물,1,,
18542,시스템즈,1,,
18543,시스템하,1,,
18544,시아버지,1,,
18545,시암,1,,
18546,시애미,1,,
18547,시약,1,,
18548,시어,1,,
18549,시어머니,1,,
18550,시에나,1,,
18551,시예,1,,
18552,시오카와,1,,
18553,시의적절,1,,
18554,시의회,1,,
18555,시익,1,,
18556,시자,1,,
18557,시장바구니,1,,
18558,시재,1,,
18559,시접,1,,
18560,시종일관,1,,
18561,시즈카,1,,
18562,시집,1,,
18563,시집살이,1,,
18564,시책,1,,
18565,시쳇말,1,,
18566,시츠,1,,
18567,시치미,1,,
18568,시카고대,1,,
18569,시퀀스,1,,
18570,시테크,1,,
18571,시토,1,,
18572,시티뱅크,1,,
18573,시프,1,,
18574,시합,1,,
18575,시행령,1,,
18576,시험비,1,,
18577,시험장,1,,
18578,시호,1,,
18579,시효,1,,
18580,시흥,1,,
18581,식개,1,,
18582,식기,1,,
18583,식단,1,,
18584,식당가,1,,
18585,식물상,1,,
18586,식물원,1,,
18587,식민주의자,1,,
18588,식빵,1,,
18589,식생활,1,,
18590,식욕,1,,
18591,식인종,1,,
18592,식자재,1,,
18593,식재,1,,
18594,식전,1,,
18595,식혜,1,,
18596,신경안,1,,
18597,신계,1,,
18598,신고서,1,,
18599,신고식,1,,
18600,신고자,1,,
18601,신교,1,,
18602,신구,1,,
18603,신권,1,,
18604,신나라,1,,
18605,신당,1,,
18606,신데렐라,1,,
18607,신동,1,,
18608,신동훈,1,,
18609,신라호텔,1,,
18610,신력,1,,
18611,신령,1,,
18612,신뢰감,1,,
18613,신말,1,,
18614,신명,1,,
18615,신문고,1,,
18616,신물,1,,
18617,신미양요,1,,
18618,신민지,1,,
18619,신발업체,1,,
18620,신불,1,,
18621,신사동,1,,
18622,신사역,1,,
18623,신사임당,1,,
18624,신석기인,1,,
18625,신설동,1,,
18626,신소리,1,,
18627,신식,1,,
18628,신안,1,,
18629,신암,1,,
18630,신역,1,,
18631,신연희,1,,
18632,신완,1,,
18633,신용성,1,,
18634,신유,1,,
18635,신인상,1,,
18636,신입자,1,,
18637,신장개업,1,,
18638,신재생,1,,
18639,신주쿠,1,,
18640,신창,1,,
18641,신청비,1,,
18642,신청자,1,,
18643,신춘문예,1,,
18644,신출내기,1,,
18645,신탁은행,1,,
18646,신통,1,,
18647,신하,1,,
18648,신현,1,,
18649,신현성,1,,
18650,신호수,1,,
18651,신흥사,1,,
18652,실각,1,,
18653,실격,1,,
18654,실구,1,,
18655,실낱,1,,
18656,실내,1,,
18657,실리카,1,,
18658,실망감,1,,
18659,실북,1,,
18660,실사례,1,,
18661,실색,1,,
18662,실습실,1,,
18663,실신,1,,
18664,실연,1,,
18665,실용주의,1,,
18666,실음,1,,
18667,실점,1,,
18668,실직,1,,
18669,실직자,1,,
18670,실탄,1,,
18671,실행력,1,,
18672,실험자,1,,
18673,실현자,1,,
18674,심계,1,,
18675,심근,1,,
18676,심급,1,,
18677,심력,1,,
18678,심마니,1,,
18679,심미안,1,,
18680,심바,1,,
18681,심복,1,,
18682,심부름,1,,
18683,심부름센터,1,,
18684,심산,1,,
18685,심술,1,,
18686,심연,1,,
18687,심용환,1,,
18688,심중,1,,
18689,심창민,1,,
18690,심청,1,,
18691,심청전,1,,
18692,심취,1,,
18693,심층부,1,,
18694,심판자,1,,
18695,심플렉스,1,,
18696,심호흡,1,,
18697,심홍,1,,
18698,십년지기,1,,
18699,십자,1,,
18700,십자군,1,,
18701,십자수,1,,
18702,십장생,1,,
18703,싸개,1,,
18704,싸리,1,,
18705,싸리비,1,,
18706,싸움터,1,,
18707,싸움판,1,,
18708,싸이언,1,,
18709,쌀값,1,,
18710,쌀떡,1,,
18711,쌍곡선,1,,
18712,쌍벽,1,,
18713,쌍봉낙타,1,,
18714,쌍생아,1,,
18715,쌍용,1,,
18716,쌍코피,1,,
18717,쌍호,1,,
18718,썩을놈,1,,
18719,썬더볼트,1,,
18720,쎄일,1,,
18721,쏘리,1,,
18722,쑥떡,1,,
18723,쓰리디,1,,
18724,쓴소리,1,,
18725,씀씀이,1,,
18726,씨방,1,,
18727,씨벌놈,1,,
18728,씨스템,1,,
18729,씨에스,1,,
18730,씨즌,1,,
18731,씨펄,1,,
18732,아고라,1,,
18733,아관파천,1,,
18734,아구리,1,,
18735,아구아,1,,
18736,아기장수,1,,
18737,아나로그,1,,
18738,아날,1,,
18739,아남,1,,
18740,아델,1,,
18741,아돌,1,,
18742,아듀,1,,
18743,아드레날린,1,,
18744,아드리아노,1,,
18745,아드리안,1,,
18746,아들내미,1,,
18747,아들딸,1,,
18748,아들레이드,1,,
18749,아라드,1,,
18750,아라미스,1,,
18751,아라우,1,,
18752,아라카와,1,,
18753,아라키,1,,
18754,아람,1,,
18755,아랑,1,,
18756,아랫돌,1,,
18757,아랫층,1,,
18758,아량,1,,
18759,아레나,1,,
18760,아르마니,1,,
18761,아르마딜로,1,,
18762,아르메니아,1,,
18763,아르테미스,1,,
18764,아르헨,1,,
18765,아리랑,1,,
18766,아리엘,1,,
18767,아마추어리즘,1,,
18768,아메리칸익스프레스,1,,
18769,아모레,1,,
18770,아무레,1,,
18771,아미타불,1,,
18772,아바이,1,,
18773,아방,1,,
18774,아버지회,1,,
18775,아보카도,1,,
18776,아사히,1,,
18777,아새끼,1,,
18778,아스날,1,,
18779,아스트로,1,,
18780,아스팔트,1,,
18781,아시면,1,,
18782,아시아나항공,1,,
18783,아안,1,,
18784,아야기,1,,
18785,아오이,1,,
18786,아이다,1,,
18787,아이레스,1,,
18788,아이맥스,1,,
18789,아이미,1,,
18790,아이비리그,1,,
18791,아이슬랜드,1,,
18792,아이엠에프,1,,
18793,아이코,1,,
18794,아이큐,1,,
18795,아이포,1,,
18796,아자르,1,,
18797,아제아제바라아제,1,,
18798,아주머님,1,,
18799,아줌씨,1,,
18800,아줌아,1,,
18801,아지스,1,,
18802,아직기,1,,
18803,아집,1,,
18804,아치울,1,,
18805,아침상,1,,
18806,아침저녁,1,,
18807,아카사카,1,,
18808,아크릴,1,,
18809,아크바르,1,,
18810,아키라,1,,
18811,아킬레스건,1,,
18812,아킬레우스,1,,
18813,아타,1,,
18814,아타리,1,,
18815,아터,1,,
18816,아테나,1,,
18817,아톰,1,,
18818,아틀란티스,1,,
18819,아틀랜틱,1,,
18820,아한대,1,,
18821,아해,1,,
18822,아호,1,,
18823,악감정,1,,
18824,악귀,1,,
18825,악단,1,,
18826,악랄,1,,
18827,악세사리,1,,
18828,악어,1,,
18829,악운,1,,
18830,악인,1,,
18831,악조건,1,,
18832,악폐,1,,
18833,안경잽이,1,,
18834,안경점,1,,
18835,안과,1,,
18836,안나씨,1,,
18837,안낮,1,,
18838,안느,1,,
18839,안돈,1,,
18840,안드레,1,,
18841,안드레아,1,,
18842,안마기,1,,
18843,안민석,1,,
18844,안배,1,,
18845,안보리,1,,
18846,안보영,1,,
18847,안상,1,,
18848,안상수,1,,
18849,안상욱,1,,
18850,안색,1,,
18851,안서연,1,,
18852,안소,1,,
18853,안식년,1,,
18854,안신영,1,,
18855,안양,1,,
18856,안위,1,,
18857,안유,1,,
18858,안은영,1,,
18859,안전국,1,,
18860,안전대,1,,
18861,안정기,1,,
18862,안정제,1,,
18863,안정한,1,,
18864,안젤라,1,,
18865,안젤라라,1,,
18866,안주,1,,
18867,안주상,1,,
18868,안채,1,,
18869,안청,1,,
18870,안태,1,,
18871,안토니오,1,,
18872,안해준,1,,
18873,앉은자리,1,,
18874,알곡,1,,
18875,알디,1,,
18876,알뜰,1,,
18877,알라신,1,,
18878,알레르기,1,,
18879,알렉산드로,1,,
18880,알력,1,,
18881,알루미늄,1,,
18882,알마니,1,,
18883,알부자,1,,
18884,알뿌리,1,,
18885,알소,1,,
18886,알제리,1,,
18887,알조,1,,
18888,알쥐,1,,
18889,알코올,1,,
18890,알크,1,,
18891,알타비스타,1,,
18892,알테어,1,,
18893,알토,1,,
18894,알통,1,,
18895,암것,1,,
18896,암껏,1,,
18897,암매장,1,,
18898,암산,1,,
18899,암셀,1,,
18900,암약,1,,
18901,암울,1,,
18902,암자,1,,
18903,암호문,1,,
18904,암호부,1,,
18905,암흑기,1,,
18906,압권,1,,
18907,압박감,1,,
18908,압제,1,,
18909,앙리,1,,
18910,앙상블,1,,
18911,앙투아네트,1,,
18912,앞가림,1,,
18913,앞머리,1,,
18914,앞발,1,,
18915,앞부분,1,,
18916,앞일,1,,
18917,앞잡이,1,,
18918,앞집,1,,
18919,애걸,1,,
18920,애견,1,,
18921,애국심,1,,
18922,애국지사,1,,
18923,애나,1,,
18924,애니멀,1,,
18925,애드립,1,,
18926,애마,1,,
18927,애매모호,1,,
18928,애스톤,1,,
18929,애완견,1,,
18930,애지,1,,
18931,애착,1,,
18932,애커,1,,
18933,애티튜드,1,,
18934,애플사,1,,
18935,애호,1,,
18936,애호가,1,,
18937,애환,1,,
18938,액센츄어,1,,
18939,앤더스,1,,
18940,앤드루,1,,
18941,앤드리,1,,
18942,앰프,1,,
18943,앵그리,1,,
18944,야광,1,,
18945,야구단,1,,
18946,야니,1,,
18947,야단,1,,
18948,야도,1,,
18949,야마다,1,,
18950,야미,1,,
18951,야반도주,1,,
18952,야밤,1,,
18953,야사,1,,
18954,야생,1,,
18955,야세,1,,
18956,야수,1,,
18957,야우,1,,
18958,야쿠르트,1,,
18959,야학,1,,
18960,야합,1,,
18961,야훼,1,,
18962,약과,1,,
18963,약국,1,,
18964,약도,1,,
18965,약방문,1,,
18966,약소국,1,,
18967,약어,1,,
18968,약장사,1,,
18969,약지,1,,
18970,약팀,1,,
18971,약품,1,,
18972,양공,1,,
18973,양국,1,,
18974,양궁,1,,
18975,양남,1,,
18976,양망,1,,
18977,양명,1,,
18978,양산시,1,,
18979,양상인,1,,
18980,양상치,1,,
18981,양선,1,,
18982,양성자,1,,
18983,양세형,1,,
18984,양수겸장,1,,
18985,양수리,1,,
18986,양숙,1,,
18987,양시,1,,
18988,양식장,1,,
18989,양연정,1,,
18990,양옆,1,,
18991,양옥집,1,,
18992,양원,1,,
18993,양육,1,,
18994,양자강,1,,
18995,양장점,1,,
18996,양재,1,,
18997,양재동,1,,
18998,양전,1,,
18999,양주시,1,,
19000,양초,1,,
19001,양태,1,,
19002,양하,1,,
19003,양해,1,,
19004,양현석,1,,
19005,얘깃거리,1,,
19006,어근,1,,
19007,어깃장,1,,
19008,어깨너머,1,,
19009,어깨동무,1,,
19010,어나더,1,,
19011,어느틈,1,,
19012,어라하,1,,
19013,어란,1,,
19014,어리광,1,,
19015,어린양,1,,
19016,어린왕자,1,,
19017,어림,1,,
19018,어망,1,,
19019,어매,1,,
19020,어머,1,,
19021,어머니회,1,,
19022,어미젖,1,,
19023,어뷰즈,1,,
19024,어비스,1,,
19025,어사,1,,
19026,어소,1,,
19027,어소시에이트,1,,
19028,어시스턴트,1,,
19029,어시장,1,,
19030,어역,1,,
19031,어의,1,,
19032,어전,1,,
19033,어정,1,,
19034,어젯,1,,
19035,어종,1,,
19036,어중이떠중이,1,,
19037,어투,1,,
19038,어폐,1,,
19039,어프로치,1,,
19040,어피,1,,
19041,어휘,1,,
19042,억류,1,,
19043,억약부강,1,,
19044,언더스탠,1,,
19045,언명,1,,
19046,언밸런스,1,,
19047,언사,1,,
19048,언성,1,,
19049,언월도,1,,
19050,언젯적,1,,
19051,언질,1,,
19052,얼뜨기,1,,
19053,얼룩,1,,
19054,얼마간,1,,
19055,엄금,1,,
19056,엄동설한,1,,
19057,엄살,1,,
19058,엄정화,1,,
19059,엄중한,1,,
19060,엄지손가락,1,,
19061,엄친,1,,
19062,엊저녁,1,,
19063,에감사,1,,
19064,에고,1,,
19065,에덴,1,,
19066,에디,1,,
19067,에르메스,1,,
19068,에리스,1,,
19069,에메랄드,1,,
19070,에버랜드,1,,
19071,에스키모,1,,
19072,에스페란토,1,,
19073,에스프레소,1,,
19074,에어라인,1,,
19075,에염,1,,
19076,에이전시,1,,
19077,에이전트,1,,
19078,에이코,1,,
19079,에이포,1,,
19080,에티켓,1,,
19081,에픽,1,,
19082,엑셀,1,,
19083,엑스칼리버,1,,
19084,엑스트라,1,,
19085,엔고,1,,
19086,엔돌핀,1,,
19087,엔디,1,,
19088,엔씨소프트,1,,
19089,엔지니어링,1,,
19090,엘레강스,1,,
19091,엘렉트라,1,,
19092,엘르,1,,
19093,엘리,1,,
19094,엘리아,1,,
19095,엘베,1,,
19096,엠게임,1,,
19097,엠닷컴,1,,
19098,엠블럼,1,,
19099,엠비트,1,,
19100,엠테크,1,,
19101,엠파이어,1,,
19102,여객기,1,,
19103,여객선,1,,
19104,여검사,1,,
19105,여경,1,,
19106,여관,1,,
19107,여기자,1,,
19108,여름밤,1,,
19109,여름쯤,1,,
19110,여름철,1,,
19111,여마,1,,
19112,여반장,1,,
19113,여배우,1,,
19114,여복,1,,
19115,여비,1,,
19116,여비서,1,,
19117,여상,1,,
19118,여상규,1,,
19119,여생,1,,
19120,여선웅,1,,
19121,여성신문,1,,
19122,여수,1,,
19123,여실,1,,
19124,여울,1,,
19125,여의돈,1,,
19126,여의주,1,,
19127,여저,1,,
19128,여전사,1,,
19129,여직원,1,,
19130,여차저차,1,,
19131,여창구,1,,
19132,여체,1,,
19133,여포,1,,
19134,여학생,1,,
19135,여한,1,,
19136,여행비,1,,
19137,여행사,1,,
19138,여호와,1,,
19139,여휘,1,,
19140,역광,1,,
19141,역군,1,,
19142,역도,1,,
19143,역동,1,,
19144,역린,1,,
19145,역마살,1,,
19146,역마차,1,,
19147,역사물,1,,
19148,역사서,1,,
19149,역사의식,1,,
19150,역사학,1,,
19151,역사학도,1,,
19152,역사학자,1,,
19153,역산,1,,
19154,역술,1,,
19155,역습,1,,
19156,역어,1,,
19157,역이,1,,
19158,역자,1,,
19159,역작용,1,,
19160,역전극,1,,
19161,역주,1,,
19162,엮음,1,,
19163,연가,1,,
19164,연구단,1,,
19165,연구비,1,,
19166,연극제,1,,
19167,연금술사,1,,
19168,연금식,1,,
19169,연기력,1,,
19170,연동성,1,,
19171,연동한,1,,
19172,연동형,1,,
19173,연두,1,,
19174,연락선,1,,
19175,연례,1,,
19176,연례행사,1,,
19177,연루설,1,,
19178,연륜,1,,
19179,연립,1,,
19180,연문,1,,
19181,연배,1,,
19182,연변,1,,
19183,연복,1,,
19184,연서,1,,
19185,연설자,1,,
19186,연성계,1,,
19187,연성두,1,,
19188,연성중,1,,
19189,연세,1,,
19190,연세대학교,1,,
19191,연수원,1,,
19192,연습기,1,,
19193,연습장,1,,
19194,연아,1,,
19195,연암,1,,
19196,연애결혼,1,,
19197,연우,1,,
19198,연의,1,,
19199,연임,1,,
19200,연장자,1,,
19201,연장전,1,,
19202,연전,1,,
19203,연중무휴,1,,
19204,연풍,1,,
19205,연하장,1,,
19206,연한,1,,
19207,연혁,1,,
19208,연혼,1,,
19209,열감,1,,
19210,열거,1,,
19211,열국,1,,
19212,열기구,1,,
19213,열대,1,,
19214,열락,1,,
19215,열병식,1,,
19216,열성자,1,,
19217,열세,1,,
19218,열의,1,,
19219,열화,1,,
19220,염가,1,,
19221,염기,1,,
19222,염동렬,1,,
19223,염동열,1,,
19224,염병중,1,,
19225,염세주의,1,,
19226,염소,1,,
19227,염인,1,,
19228,염탐,1,,
19229,염통,1,,
19230,엽구,1,,
19231,엽차,1,,
19232,영고,1,,
19233,영국기,1,,
19234,영남대학교,1,,
19235,영단,1,,
19236,영달,1,,
